image_id,image_path,articleType,class_id,split
37240,/content/product_visual_search/data/raw/images/37240.jpg,Casual Shoes,18,train
1809,/content/product_visual_search/data/raw/images/1809.jpg,Tshirts,123,train
21325,/content/product_visual_search/data/raw/images/21325.jpg,Sunglasses,106,train
15110,/content/product_visual_search/data/raw/images/15110.jpg,Trousers,121,train
45660,/content/product_visual_search/data/raw/images/45660.jpg,Innerwear Vests,49,train
4547,/content/product_visual_search/data/raw/images/4547.jpg,Sports Shoes,103,val
36392,/content/product_visual_search/data/raw/images/36392.jpg,Socks,101,train
17223,/content/product_visual_search/data/raw/images/17223.jpg,Sunglasses,106,train
47553,/content/product_visual_search/data/raw/images/47553.jpg,Heels,47,train
6674,/content/product_visual_search/data/raw/images/6674.jpg,Sports Shoes,103,train
54978,/content/product_visual_search/data/raw/images/54978.jpg,Lounge Pants,67,train
35173,/content/product_visual_search/data/raw/images/35173.jpg,Duffel Bag,27,test
46481,/content/product_visual_search/data/raw/images/46481.jpg,Watches,129,train
51436,/content/product_visual_search/data/raw/images/51436.jpg,Tops,116,train
13683,/content/product_visual_search/data/raw/images/13683.jpg,Sports Shoes,103,train
54144,/content/product_visual_search/data/raw/images/54144.jpg,Heels,47,train
12751,/content/product_visual_search/data/raw/images/12751.jpg,Jeans,51,val
3306,/content/product_visual_search/data/raw/images/3306.jpg,Sports Shoes,103,val
42021,/content/product_visual_search/data/raw/images/42021.jpg,Casual Shoes,18,train
32356,/content/product_visual_search/data/raw/images/32356.jpg,Watches,129,test
56613,/content/product_visual_search/data/raw/images/56613.jpg,Highlighter and Blush,48,train
10006,/content/product_visual_search/data/raw/images/10006.jpg,Tshirts,123,train
24233,/content/product_visual_search/data/raw/images/24233.jpg,Kurtas,57,train
33284,/content/product_visual_search/data/raw/images/33284.jpg,Tshirts,123,train
40776,/content/product_visual_search/data/raw/images/40776.jpg,Flip Flops,36,train
21741,/content/product_visual_search/data/raw/images/21741.jpg,Casual Shoes,18,train
15574,/content/product_visual_search/data/raw/images/15574.jpg,Tshirts,123,test
45204,/content/product_visual_search/data/raw/images/45204.jpg,Watches,129,val
4123,/content/product_visual_search/data/raw/images/4123.jpg,Casual Shoes,18,train
37624,/content/product_visual_search/data/raw/images/37624.jpg,Tshirts,123,train
53361,/content/product_visual_search/data/raw/images/53361.jpg,Backpacks,2,train
56421,/content/product_visual_search/data/raw/images/56421.jpg,Bra,12,train
32164,/content/product_visual_search/data/raw/images/32164.jpg,Socks,101,val
40544,/content/product_visual_search/data/raw/images/40544.jpg,Watches,129,train
45036,/content/product_visual_search/data/raw/images/45036.jpg,Watches,129,train
4311,/content/product_visual_search/data/raw/images/4311.jpg,Tshirts,123,train
21573,/content/product_visual_search/data/raw/images/21573.jpg,Socks,101,train
59469,/content/product_visual_search/data/raw/images/59469.jpg,Ring,86,train
15746,/content/product_visual_search/data/raw/images/15746.jpg,Sports Shoes,103,val
32958,/content/product_visual_search/data/raw/images/32958.jpg,Tshirts,123,val
52081,/content/product_visual_search/data/raw/images/52081.jpg,Tshirts,123,train
14694,/content/product_visual_search/data/raw/images/14694.jpg,Trousers,121,val
37416,/content/product_visual_search/data/raw/images/37416.jpg,Handbags,44,train
47761,/content/product_visual_search/data/raw/images/47761.jpg,Handbags,44,test
6446,/content/product_visual_search/data/raw/images/6446.jpg,Casual Shoes,18,train
34293,/content/product_visual_search/data/raw/images/34293.jpg,Dupatta,28,train
18865,/content/product_visual_search/data/raw/images/18865.jpg,Sweatshirts,110,test
23224,/content/product_visual_search/data/raw/images/23224.jpg,Kurtas,57,train
17011,/content/product_visual_search/data/raw/images/17011.jpg,Flats,35,train
51604,/content/product_visual_search/data/raw/images/51604.jpg,Jeans,51,train
3908,/content/product_visual_search/data/raw/images/3908.jpg,Track Pants,117,train
7594,/content/product_visual_search/data/raw/images/7594.jpg,Sports Shoes,103,train
35341,/content/product_visual_search/data/raw/images/35341.jpg,Heels,47,train
18059,/content/product_visual_search/data/raw/images/18059.jpg,Wallets,128,train
30633,/content/product_visual_search/data/raw/images/30633.jpg,Tshirts,123,test
3134,/content/product_visual_search/data/raw/images/3134.jpg,Heels,47,val
42213,/content/product_visual_search/data/raw/images/42213.jpg,Tops,116,train
39311,/content/product_visual_search/data/raw/images/39311.jpg,Flip Flops,36,train
44779,/content/product_visual_search/data/raw/images/44779.jpg,Casual Shoes,18,train
14009,/content/product_visual_search/data/raw/images/14009.jpg,Tshirts,123,train
58326,/content/product_visual_search/data/raw/images/58326.jpg,Flip Flops,36,train
36359,/content/product_visual_search/data/raw/images/36359.jpg,Ties,113,train
7309,/content/product_visual_search/data/raw/images/7309.jpg,Tops,116,val
30892,/content/product_visual_search/data/raw/images/30892.jpg,Patiala,82,train
28051,/content/product_visual_search/data/raw/images/28051.jpg,Briefs,14,train
48988,/content/product_visual_search/data/raw/images/48988.jpg,Ring,86,train
55439,/content/product_visual_search/data/raw/images/55439.jpg,Lipstick,66,train
19716,/content/product_visual_search/data/raw/images/19716.jpg,Shirts,96,val
49066,/content/product_visual_search/data/raw/images/49066.jpg,Handbags,44,train
8341,/content/product_visual_search/data/raw/images/8341.jpg,Tshirts,123,train
50977,/content/product_visual_search/data/raw/images/50977.jpg,Bra,12,train
27019,/content/product_visual_search/data/raw/images/27019.jpg,Jeans,51,val
22759,/content/product_visual_search/data/raw/images/22759.jpg,Kurtas,57,train
50379,/content/product_visual_search/data/raw/images/50379.jpg,Salwar and Dupatta,91,train
28263,/content/product_visual_search/data/raw/images/28263.jpg,Deodorant,25,train
19524,/content/product_visual_search/data/raw/images/19524.jpg,Sweaters,109,train
7907,/content/product_visual_search/data/raw/images/7907.jpg,Tshirts,123,train
48386,/content/product_visual_search/data/raw/images/48386.jpg,Jeans,51,train
33419,/content/product_visual_search/data/raw/images/33419.jpg,Handbags,44,train
58928,/content/product_visual_search/data/raw/images/58928.jpg,Handbags,44,test
37885,/content/product_visual_search/data/raw/images/37885.jpg,Socks,101,train
36957,/content/product_visual_search/data/raw/images/36957.jpg,Sports Shoes,103,train
39123,/content/product_visual_search/data/raw/images/39123.jpg,Leggings,60,train
57960,/content/product_visual_search/data/raw/images/57960.jpg,Sarees,93,train
45499,/content/product_visual_search/data/raw/images/45499.jpg,Capris,16,val
34258,/content/product_visual_search/data/raw/images/34258.jpg,Tracksuits,118,train
28607,/content/product_visual_search/data/raw/images/28607.jpg,Sports Shoes,103,train
16108,/content/product_visual_search/data/raw/images/16108.jpg,Sunglasses,106,train
18092,/content/product_visual_search/data/raw/images/18092.jpg,Briefs,14,train
49630,/content/product_visual_search/data/raw/images/49630.jpg,Dresses,26,train
8517,/content/product_visual_search/data/raw/images/8517.jpg,Backpacks,2,train
19140,/content/product_visual_search/data/raw/images/19140.jpg,Sandals,92,val
25118,/content/product_visual_search/data/raw/images/25118.jpg,Clutches,21,train
39547,/content/product_visual_search/data/raw/images/39547.jpg,Flip Flops,36,train
52876,/content/product_visual_search/data/raw/images/52876.jpg,Sarees,93,val
44913,/content/product_visual_search/data/raw/images/44913.jpg,Track Pants,117,test
25924,/content/product_visual_search/data/raw/images/25924.jpg,Tshirts,123,train
58570,/content/product_visual_search/data/raw/images/58570.jpg,Tshirts,123,train
33841,/content/product_visual_search/data/raw/images/33841.jpg,Casual Shoes,18,train
5208,/content/product_visual_search/data/raw/images/5208.jpg,Tshirts,123,train
39775,/content/product_visual_search/data/raw/images/39775.jpg,Shirts,96,train
5806,/content/product_visual_search/data/raw/images/5806.jpg,Tshirts,123,train
59690,/content/product_visual_search/data/raw/images/59690.jpg,Bra,12,train
11923,/content/product_visual_search/data/raw/images/11923.jpg,Formal Shoes,38,train
58742,/content/product_visual_search/data/raw/images/58742.jpg,Tshirts,123,train
28435,/content/product_visual_search/data/raw/images/28435.jpg,Watches,129,train
43904,/content/product_visual_search/data/raw/images/43904.jpg,Shirts,96,val
47598,/content/product_visual_search/data/raw/images/47598.jpg,Heels,47,train
55861,/content/product_visual_search/data/raw/images/55861.jpg,Nail Polish,77,train
13648,/content/product_visual_search/data/raw/images/13648.jpg,Sports Shoes,103,train
34856,/content/product_visual_search/data/raw/images/34856.jpg,Casual Shoes,18,train
35984,/content/product_visual_search/data/raw/images/35984.jpg,Tops,116,train
19372,/content/product_visual_search/data/raw/images/19372.jpg,Formal Shoes,38,train
22933,/content/product_visual_search/data/raw/images/22933.jpg,Watches,129,val
8725,/content/product_visual_search/data/raw/images/8725.jpg,Shirts,96,train
6479,/content/product_visual_search/data/raw/images/6479.jpg,Tshirts,123,test
29721,/content/product_visual_search/data/raw/images/29721.jpg,Shirts,96,train
3937,/content/product_visual_search/data/raw/images/3937.jpg,Tshirts,123,train
19988,/content/product_visual_search/data/raw/images/19988.jpg,Tops,116,test
17812,/content/product_visual_search/data/raw/images/17812.jpg,Tshirts,123,val
9431,/content/product_visual_search/data/raw/images/9431.jpg,Sports Shoes,103,train
48716,/content/product_visual_search/data/raw/images/48716.jpg,Earrings,29,train
45835,/content/product_visual_search/data/raw/images/45835.jpg,Kurtas,57,val
52882,/content/product_visual_search/data/raw/images/52882.jpg,Sarees,93,train
38461,/content/product_visual_search/data/raw/images/38461.jpg,Wallets,128,train
45009,/content/product_visual_search/data/raw/images/45009.jpg,Watches,129,val
59456,/content/product_visual_search/data/raw/images/59456.jpg,Ring,86,train
15779,/content/product_visual_search/data/raw/images/15779.jpg,Briefs,14,train
32967,/content/product_visual_search/data/raw/images/32967.jpg,Tshirts,123,train
37429,/content/product_visual_search/data/raw/images/37429.jpg,Handbags,44,train
39781,/content/product_visual_search/data/raw/images/39781.jpg,Shirts,96,val
32369,/content/product_visual_search/data/raw/images/32369.jpg,Watches,129,train
4920,/content/product_visual_search/data/raw/images/4920.jpg,Tops,116,train
10039,/content/product_visual_search/data/raw/images/10039.jpg,Sports Shoes,103,train
40749,/content/product_visual_search/data/raw/images/40749.jpg,Flip Flops,36,train
38653,/content/product_visual_search/data/raw/images/38653.jpg,Casual Shoes,18,train
59664,/content/product_visual_search/data/raw/images/59664.jpg,Sarees,93,train
10805,/content/product_visual_search/data/raw/images/10805.jpg,Shirts,96,train
14499,/content/product_visual_search/data/raw/images/14499.jpg,Casual Shoes,18,train
23029,/content/product_visual_search/data/raw/images/23029.jpg,Shirts,96,test
54947,/content/product_visual_search/data/raw/images/54947.jpg,Tshirts,123,val
7799,/content/product_visual_search/data/raw/images/7799.jpg,Casual Shoes,18,test
55895,/content/product_visual_search/data/raw/images/55895.jpg,Nail Polish,77,train
29513,/content/product_visual_search/data/raw/images/29513.jpg,Watches,129,val
42822,/content/product_visual_search/data/raw/images/42822.jpg,Briefs,14,train
51409,/content/product_visual_search/data/raw/images/51409.jpg,Shirts,96,train
9603,/content/product_visual_search/data/raw/images/9603.jpg,Shirts,96,test
48524,/content/product_visual_search/data/raw/images/48524.jpg,Dresses,26,train
23815,/content/product_visual_search/data/raw/images/23815.jpg,Casual Shoes,18,train
18254,/content/product_visual_search/data/raw/images/18254.jpg,Kurtas,57,train
27489,/content/product_visual_search/data/raw/images/27489.jpg,Briefs,14,test
19386,/content/product_visual_search/data/raw/images/19386.jpg,Mufflers,75,train
35970,/content/product_visual_search/data/raw/images/35970.jpg,Tshirts,123,train
3339,/content/product_visual_search/data/raw/images/3339.jpg,Tshirts,123,train
24668,/content/product_visual_search/data/raw/images/24668.jpg,Casual Shoes,18,train
38237,/content/product_visual_search/data/raw/images/38237.jpg,Sunglasses,106,train
15913,/content/product_visual_search/data/raw/images/15913.jpg,Shirts,96,train
56248,/content/product_visual_search/data/raw/images/56248.jpg,Night suits,80,train
1836,/content/product_visual_search/data/raw/images/1836.jpg,Sports Shoes,103,val
4578,/content/product_visual_search/data/raw/images/4578.jpg,Sports Shoes,103,train
26903,/content/product_visual_search/data/raw/images/26903.jpg,Tops,116,train
29177,/content/product_visual_search/data/raw/images/29177.jpg,Shorts,98,train
17678,/content/product_visual_search/data/raw/images/17678.jpg,Heels,47,train
30866,/content/product_visual_search/data/raw/images/30866.jpg,Kurtas,57,train
47108,/content/product_visual_search/data/raw/images/47108.jpg,Sandals,92,train
49092,/content/product_visual_search/data/raw/images/49092.jpg,Lip Liner,64,test
31188,/content/product_visual_search/data/raw/images/31188.jpg,Wallets,128,train
50983,/content/product_visual_search/data/raw/images/50983.jpg,Nightdress,81,train
9267,/content/product_visual_search/data/raw/images/9267.jpg,Shirts,96,train
28899,/content/product_visual_search/data/raw/images/28899.jpg,Briefs,14,train
48140,/content/product_visual_search/data/raw/images/48140.jpg,Wallets,128,train
18630,/content/product_visual_search/data/raw/images/18630.jpg,Tshirts,123,train
29345,/content/product_visual_search/data/raw/images/29345.jpg,Tshirts,123,train
12904,/content/product_visual_search/data/raw/images/12904.jpg,Sports Shoes,103,train
9869,/content/product_visual_search/data/raw/images/9869.jpg,Tshirts,123,val
28297,/content/product_visual_search/data/raw/images/28297.jpg,Sunglasses,106,test
42648,/content/product_visual_search/data/raw/images/42648.jpg,Kurtas,57,train
8187,/content/product_visual_search/data/raw/images/8187.jpg,Shirts,96,val
12138,/content/product_visual_search/data/raw/images/12138.jpg,Kurtas,57,train
6821,/content/product_visual_search/data/raw/images/6821.jpg,Sandals,92,train
